Result Date,Result Time,GHBubbler(ft),GHProbe(ft),WaterTemp(C),RainInterval(in),RainDayPST(in),RainWY(in),Battery,Streamflow(cfs)
01/01/2023,2:45:00 AM,2.131,2.138,10.8,0,0,11.058,12.76,265.6
01/01/2023,3:00:00 AM,2.106,2.101,10.8,0,0,11.058,12.77,252.2
01/01/2023,3:15:00 AM,2.069,2.066,10.8,0,0,11.058,12.8,239.9
01/01/2023,3:30:00 AM,2.039,2.041,10.8,0,0,11.058,12.79,231.4
01/01/2023,3:45:00 AM,2.014,2.017,10.7,0,0,11.058,12.78,223.4
01/01/2023,4:00:00 AM,1.986,1.984,10.7,0,0,11.058,12.83,212.7
01/01/2023,4:15:00 AM,1.961,1.96,10.7,0,0,11.058,12.76,205.2
01/01/2023,4:30:00 AM,1.935,1.933,10.6,0,0,11.058,12.76,196.9
01/01/2023,4:45:00 AM,1.908,1.9,10.6,0,0,11.058,12.74,187.1
01/01/2023,5:00:00 AM,1.875,1.875,10.6,0,0,11.058,12.76,179.9
01/01/2023,5:15:00 AM,1.848,1.852,10.6,0,0,11.058,12.74,173.4
01/01/2023,5:30:00 AM,1.829,1.824,10.5,0,0,11.058,12.74,165.8
01/01/2023,5:45:00 AM,1.806,1.805,10.5,0,0,11.058,12.79,160.7
01/01/2023,6:00:00 AM,1.79,1.784,10.4,0,0,11.058,12.82,155.2
01/01/2023,6:15:00 AM,1.765,1.759,10.4,0,0,11.058,12.74,148.8
01/01/2023,6:30:00 AM,1.744,1.744,10.4,0,0,11.058,12.73,145.1
01/01/2023,6:45:00 AM,1.725,1.725,10.3,0,0,11.058,12.75,140.5
01/01/2023,7:00:00 AM,1.705,1.699,10.3,0,0,11.058,12.79,134.3
01/01/2023,7:15:00 AM,1.688,1.683,10.2,0,0,11.058,12.76,130.6
01/01/2023,7:30:00 AM,1.672,1.672,10.2,0,0,11.058,12.74,128
01/01/2023,7:45:00 AM,1.654,1.649,10.2,0,0,11.058,12.77,122.9
01/01/2023,8:00:00 AM,1.638,1.634,10.2,0,0,11.058,12.83,119.6
01/01/2023,8:15:00 AM,1.617,1.616,10.1,0,0,11.058,13.8,115.7
01/01/2023,8:30:00 AM,1.603,1.597,10.1,0,0,11.058,13.83,111.7
01/01/2023,8:45:00 AM,1.587,1.587,10.1,0,0,11.058,13.85,109.7
01/01/2023,9:00:00 AM,1.573,1.564,10,0,0,11.058,13.82,105
01/01/2023,9:15:00 AM,1.559,1.557,10,0,0,11.058,13.87,103.6
01/01/2023,9:30:00 AM,1.545,1.539,10,0,0,11.058,13.8,100.1
01/01/2023,9:45:00 AM,1.532,1.53,10,0,0,11.058,13.8,98.4
01/01/2023,10:00:00 AM,1.518,1.517,10,0,0,11.058,13.87,95.9
01/01/2023,10:15:00 AM,1.506,1.502,10,0,0,11.058,13.87,93.2
01/01/2023,10:30:00 AM,1.49,1.488,10,0,0,11.058,13.8,90.6
01/01/2023,10:45:00 AM,1.481,1.474,10.1,0,0,11.058,13.8,88.1
01/01/2023,11:00:00 AM,1.465,1.463,10.1,0,0,11.058,13.87,86.2
01/01/2023,11:15:00 AM,1.455,1.452,10.1,0,0,11.058,13.84,84.3
01/01/2023,11:30:00 AM,1.442,1.438,10.1,0,0,11.058,13.8,81.9
01/01/2023,11:45:00 AM,1.432,1.428,10.2,0,0,11.058,13.81,80.2
01/01/2023,12:00:00 PM,1.421,1.418,10.2,0,0,11.058,13.87,78.5
01/01/2023,12:15:00 PM,1.409,1.411,10.2,0,0,11.058,13.79,77.4
01/01/2023,12:30:00 PM,1.398,1.399,10.2,0,0,11.058,13.87,75.5
01/01/2023,12:45:00 PM,1.389,1.387,10.3,0,0,11.058,13.87,73.5
01/01/2023,1:00:00 PM,1.379,1.379,10.3,0,0,11.058,13.74,72.3
01/01/2023,1:15:00 PM,1.368,1.37,10.3,0,0,11.058,13.66,70.9
01/01/2023,1:30:00 PM,1.359,1.354,10.3,0,0,11.058,13.33,68.5
01/01/2023,1:45:00 PM,1.347,1.345,10.4,0,0,11.058,13.26,67.1
01/01/2023,2:00:00 PM,1.338,1.338,10.4,0,0,11.058,13.34,66.1
01/01/2023,2:15:00 PM,1.331,1.327,10.4,0,0,11.058,13.32,64.5
01/01/2023,2:30:00 PM,1.322,1.318,10.4,0,0,11.058,13.24,63.2
01/01/2023,2:45:00 PM,1.312,1.311,10.4,0,0,11.058,13.31,62.2
01/01/2023,3:00:00 PM,1.306,1.305,10.4,0,0,11.058,13.22,61.4
01/01/2023,3:15:00 PM,1.299,1.294,10.4,0,0,11.058,13.21,59.9
01/01/2023,3:30:00 PM,1.289,1.283,10.4,0,0,11.058,13.21,58.4
01/01/2023,3:45:00 PM,1.282,1.283,10.3,0,0,11.058,13.2,58.4
01/01/2023,4:00:00 PM,1.273,1.272,10.3,0,0,11.058,13.17,56.9
01/01/2023,4:15:00 PM,1.266,1.267,10.3,0,0,11.058,13.15,56.2
01/01/2023,4:30:00 PM,1.259,1.257,10.3,0,0,11.058,13.17,54.9
01/01/2023,4:45:00 PM,1.252,1.251,10.3,0,0,11.058,13.13,54.1
01/01/2023,5:00:00 PM,1.246,1.242,10.3,0,0,11.058,13.15,53
01/01/2023,5:15:00 PM,1.236,1.235,10.3,0,0,11.058,13.09,52.1
01/01/2023,5:30:00 PM,1.229,1.227,10.3,0,0,11.058,13.1,51.1
01/01/2023,5:45:00 PM,1.222,1.219,10.3,0,0,11.058,13.16,50.1
01/01/2023,6:00:00 PM,1.216,1.215,10.3,0,0,11.058,13.16,49.7
01/01/2023,6:15:00 PM,1.206,1.208,10.3,0,0,11.058,13.14,48.8
01/01/2023,6:30:00 PM,1.202,1.201,10.3,0,0,11.058,13.06,48
01/01/2023,6:45:00 PM,1.199,1.195,10.3,0,0,11.058,13.12,47.3
01/01/2023,7:00:00 PM,1.192,1.187,10.3,0,0,11.058,13.07,46.3
01/01/2023,7:15:00 PM,1.186,1.184,10.3,0,0,11.058,13.07,46
01/01/2023,7:30:00 PM,1.179,1.175,10.3,0,0,11.058,13.05,45
01/01/2023,7:45:00 PM,1.172,1.17,10.3,0,0,11.058,13.07,44.4
01/01/2023,8:00:00 PM,1.167,1.164,10.3,0,0,11.058,13.1,43.7
01/01/2023,8:15:00 PM,1.16,1.16,10.3,0,0,11.058,13.09,43.3
01/01/2023,8:30:00 PM,1.153,1.151,10.3,0,0,11.058,13.05,42.3
01/01/2023,8:45:00 PM,1.149,1.147,10.2,0,0,11.058,13.06,41.9
01/01/2023,9:00:00 PM,1.146,1.142,10.2,0,0,11.058,13.11,41.3
01/01/2023,9:15:00 PM,1.139,1.136,10.2,0,0,11.058,13.04,40.7
01/01/2023,9:30:00 PM,1.132,1.13,10.1,0,0,11.058,13.06,40
01/01/2023,9:45:00 PM,1.128,1.125,10.1,0,0,11.058,13.05,39.5
01/01/2023,10:00:00 PM,1.121,1.119,10.1,0,0,11.058,13.06,38.9
01/01/2023,10:15:00 PM,1.116,1.115,10,0,0,11.058,13.05,38.5
01/01/2023,10:30:00 PM,1.112,1.108,10,0,0,11.058,13,37.8
01/01/2023,10:45:00 PM,1.109,1.104,10,0,0,11.058,13.06,37.4
01/01/2023,11:00:00 PM,1.103,1.098,10,0,0,11.058,13.01,36.8
01/01/2023,11:15:00 PM,1.098,1.095,9.9,0,0,11.058,13.01,36.5
01/01/2023,11:30:00 PM,1.096,1.092,9.9,0,0,11.058,12.99,36.2
01/01/2023,11:45:00 PM,1.091,1.09,9.9,0,0,11.058,13.05,36
01/02/2023,12:00:00 AM,1.086,1.083,9.8,0,0,11.058,13.04,35.3
01/02/2023,12:15:00 AM,1.079,1.075,9.8,0,0,11.058,13.01,34.5
01/02/2023,12:30:00 AM,1.077,1.072,9.8,0,0,11.058,13.01,34.2
01/02/2023,12:45:00 AM,1.073,1.069,9.8,0,0,11.058,12.98,34
01/02/2023,1:00:00 AM,1.07,1.066,9.7,0,0,11.058,12.98,33.7
01/02/2023,1:15:00 AM,1.066,1.061,9.7,0,0,11.058,13.01,33.2
01/02/2023,1:30:00 AM,1.061,1.058,9.6,0,0,11.058,13.01,32.9
01/02/2023,1:45:00 AM,1.059,1.054,9.6,0,0,11.058,13.02,32.6
01/02/2023,2:00:00 AM,1.054,1.049,9.6,0,0,11.058,13.01,32.1
01/02/2023,2:15:00 AM,1.049,1.046,9.5,0,0,11.058,12.96,31.8
01/02/2023,2:30:00 AM,1.047,1.042,9.5,0,0,11.058,12.96,31.5
01/02/2023,2:45:00 AM,1.04,1.037,9.5,0,0,11.058,12.96,31
01/02/2023,3:00:00 AM,1.033,1.03,9.4,0,0,11.058,12.96,30.4
01/02/2023,3:15:00 AM,1.029,1.025,9.4,0,0,11.058,12.98,30
01/02/2023,3:30:00 AM,1.029,1.026,9.4,0,0,11.058,12.96,30.1
01/02/2023,3:45:00 AM,1.031,1.029,9.3,0,0,11.058,12.96,30.3
01/02/2023,4:00:00 AM,1.031,1.028,9.3,0,0,11.058,12.96,30.2
01/02/2023,4:15:00 AM,1.026,1.023,9.3,0,0,11.058,12.95,29.8
01/02/2023,4:30:00 AM,1.022,1.018,9.2,0,0,11.058,13.01,29.4
01/02/2023,4:45:00 AM,1.017,1.014,9.2,0,0,11.058,12.96,29
01/02/2023,5:00:00 AM,1.013,1.01,9.2,0,0,11.058,12.95,28.7
01/02/2023,5:15:00 AM,1.01,1.007,9.2,0,0,11.058,12.94,28.4
01/02/2023,5:30:00 AM,1.008,1.005,9.1,0,0,11.058,12.98,28.3
01/02/2023,5:45:00 AM,1.003,0.999,9.1,0,0,11.058,12.94,27.8
01/02/2023,6:00:00 AM,1.001,0.997,9.1,0,0,11.058,12.92,27.6
01/02/2023,6:15:00 AM,0.999,0.995,9,0,0,11.058,12.92,27.5
01/02/2023,6:30:00 AM,0.994,0.991,9,0,0,11.058,12.99,27.1
01/02/2023,6:45:00 AM,0.989,0.986,9,0,0,11.058,12.91,26.7
01/02/2023,7:00:00 AM,0.987,0.986,8.9,0,0,11.058,12.94,26.7
01/02/2023,7:15:00 AM,0.985,0.983,8.9,0,0,11.058,12.91,26.5
01/02/2023,7:30:00 AM,0.983,0.979,8.9,0,0,11.058,12.94,26.2
01/02/2023,7:45:00 AM,0.98,0.977,8.9,0,0,11.058,12.92,26
01/02/2023,8:00:00 AM,0.978,0.975,8.9,0,0,11.058,12.97,25.8
01/02/2023,8:15:00 AM,0.976,0.973,8.9,0,0,11.058,12.94,25.7
01/02/2023,8:30:00 AM,0.973,0.969,8.8,0,0,11.058,12.99,25.4
01/02/2023,8:45:00 AM,0.971,0.969,8.8,0,0,11.058,12.95,25.4
01/02/2023,9:00:00 AM,0.969,0.964,8.8,0,0,11.058,13.02,25
01/02/2023,9:15:00 AM,0.966,0.963,8.8,0,0,11.058,13.06,24.9
01/02/2023,9:30:00 AM,0.962,0.96,8.8,0,0,11.058,13.06,24.7
01/02/2023,9:45:00 AM,0.959,0.958,8.8,0,0,11.058,12.99,24.5
01/02/2023,10:00:00 AM,0.957,0.954,8.8,0,0,11.058,12.99,24.2
01/02/2023,10:15:00 AM,0.955,0.953,8.8,0,0,11.058,12.98,24.2
01/02/2023,10:30:00 AM,0.953,0.951,8.8,0,0,11.058,13.07,24
01/02/2023,10:45:00 AM,0.95,0.948,8.8,0,0,11.058,12.98,23.8
01/02/2023,11:00:00 AM,0.948,0.944,8.8,0,0,11.058,13.01,23.5
01/02/2023,11:15:00 AM,0.946,0.942,8.8,0,0,11.058,12.96,23.3
01/02/2023,11:30:00 AM,0.943,0.94,8.8,0,0,11.058,12.99,23.2
01/02/2023,11:45:00 AM,0.941,0.936,8.8,0,0,11.058,12.98,22.9
01/02/2023,12:00:00 PM,0.939,0.935,8.8,0,0,11.058,13.04,22.8
01/02/2023,12:15:00 PM,0.936,0.933,8.8,0,0,11.058,13.06,22.7
01/02/2023,12:30:00 PM,0.934,0.932,8.8,0,0,11.058,13.09,22.6
01/02/2023,12:45:00 PM,0.934,0.929,8.8,0,0,11.058,13.09,22.4
01/02/2023,1:00:00 PM,0.93,0.927,8.8,0,0,11.058,13.43,22.3
01/02/2023,1:15:00 PM,0.93,0.925,8.8,0,0,11.058,13.46,22.1
01/02/2023,1:30:00 PM,0.927,0.922,8.9,0,0,11.058,13.34,21.9
01/02/2023,1:45:00 PM,0.925,0.92,8.9,0,0,11.058,13.23,21.8
01/02/2023,2:00:00 PM,0.923,0.92,8.9,0,0,11.058,13.15,21.8
01/02/2023,2:15:00 PM,0.92,0.919,8.9,0,0,11.058,13.07,21.7
01/02/2023,2:30:00 PM,0.918,0.916,8.9,0.009,0.009,11.068,13.09,21.5
01/02/2023,2:45:00 PM,0.918,0.915,8.9,0.009,0.018,11.077,13.09,21.4
01/02/2023,3:00:00 PM,0.918,0.914,8.9,0,0.018,11.077,13.09,21.3
01/02/2023,3:15:00 PM,0.918,0.911,8.9,0.009,0.028,11.086,13.06,21.1
01/02/2023,3:30:00 PM,0.913,0.911,8.9,0,0.028,11.086,13.05,21.1
01/02/2023,3:45:00 PM,0.913,0.908,8.9,0.009,0.037,11.096,13.05,20.9
01/02/2023,4:00:00 PM,0.92,0.918,8.8,0,0.037,11.096,13.06,21.6
01/02/2023,4:15:00 PM,0.923,0.92,8.8,0.009,0.047,11.105,12.98,21.8
01/02/2023,4:30:00 PM,0.927,0.923,8.8,0,0.047,11.105,12.98,22
01/02/2023,4:45:00 PM,0.93,0.927,8.8,0.018,0.066,11.124,12.93,22.3
01/02/2023,5:00:00 PM,0.939,0.939,8.8,0.018,0.084,11.143,12.95,23.1
01/02/2023,5:15:00 PM,0.957,0.954,8.8,0.009,0.094,11.152,12.92,24.2
01/02/2023,5:30:00 PM,0.98,0.975,8.8,0.009,0.103,11.162,12.91,25.8
01/02/2023,5:45:00 PM,1.006,1.001,8.7,0.009,0.113,11.171,12.98,27.9
01/02/2023,6:00:00 PM,1.013,1.01,8.8,0.018,0.132,11.19,12.91,28.7
01/02/2023,6:15:00 PM,1.017,1.014,8.8,0,0.132,11.19,12.94,29
01/02/2023,6:30:00 PM,1.026,1.023,8.8,0.009,0.141,11.2,12.89,29.8
01/02/2023,6:45:00 PM,1.04,1.036,8.8,0.018,0.16,11.219,12.96,30.9
01/02/2023,7:00:00 PM,1.054,1.052,8.9,0.037,0.198,11.256,12.89,32.4
01/02/2023,7:15:00 PM,1.075,1.07,8.9,0.047,0.245,11.304,12.91,34.1
01/02/2023,7:30:00 PM,1.123,1.123,8.9,0.037,0.283,11.341,12.89,39.3
01/02/2023,7:45:00 PM,1.19,1.186,8.8,0.009,0.292,11.351,12.89,46.2
01/02/2023,8:00:00 PM,1.22,1.218,8.8,0,0.292,11.351,12.88,50
01/02/2023,8:15:00 PM,1.227,1.224,8.8,0,0.292,11.351,12.94,50.8
01/02/2023,8:30:00 PM,1.186,1.179,8.8,0,0.292,11.351,12.85,45.4
01/02/2023,8:45:00 PM,1.132,1.128,8.8,0,0.292,11.351,12.87,39.8
01/02/2023,9:00:00 PM,1.093,1.09,8.7,0,0.292,11.351,12.9,36
01/02/2023,9:15:00 PM,1.07,1.068,8.7,0,0.292,11.351,12.85,33.9
01/02/2023,9:30:00 PM,1.063,1.057,8.7,0,0.292,11.351,12.89,32.8
01/02/2023,9:45:00 PM,1.07,1.066,8.7,0,0.292,11.351,12.89,33.7
01/02/2023,10:00:00 PM,1.075,1.07,8.8,0,0.292,11.351,12.93,34.1
01/02/2023,10:15:00 PM,1.075,1.072,8.8,0,0.292,11.351,12.85,34.2
01/02/2023,10:30:00 PM,1.068,1.064,8.9,0,0.292,11.351,12.89,33.5
01/02/2023,10:45:00 PM,1.066,1.06,8.9,0,0.292,11.351,12.92,33.1
01/02/2023,11:00:00 PM,1.061,1.057,8.8,0,0.292,11.351,12.88,32.8
01/02/2023,11:15:00 PM,1.056,1.053,8.8,0,0.292,11.351,12.87,32.5
01/02/2023,11:30:00 PM,1.059,1.053,8.8,0,0.292,11.351,12.88,32.5
01/02/2023,11:45:00 PM,1.061,1.057,8.9,0,0.292,11.351,12.84,32.8
01/03/2023,12:00:00 AM,1.07,1.066,8.9,0,0.292,11.351,12.88,33.7
01/03/2023,12:15:00 AM,1.086,1.083,8.9,0,0,11.351,12.88,35.3
01/03/2023,12:30:00 AM,1.103,1.099,8.9,0,0,11.351,12.82,36.9
01/03/2023,12:45:00 AM,1.119,1.115,8.9,0,0,11.351,12.84,38.5
01/03/2023,1:00:00 AM,1.137,1.132,8.9,0,0,11.351,12.87,40.3
01/03/2023,1:15:00 AM,1.151,1.145,8.9,0,0,11.351,12.9,41.6
01/03/2023,1:30:00 AM,1.16,1.155,8.9,0,0,11.351,12.83,42.7
01/03/2023,1:45:00 AM,1.169,1.163,8.9,0,0,11.351,12.82,43.6
01/03/2023,2:00:00 AM,1.174,1.17,8.9,0.009,0.009,11.36,12.82,44.4
01/03/2023,2:15:00 AM,1.179,1.175,9,0,0.009,11.36,12.83,45
01/03/2023,2:30:00 AM,1.183,1.183,8.9,0,0.009,11.36,12.81,45.9
01/03/2023,2:45:00 AM,1.186,1.181,8.9,0,0.009,11.36,12.85,45.6
01/03/2023,3:00:00 AM,1.181,1.178,8.9,0,0.009,11.36,12.85,45.3
01/03/2023,3:15:00 AM,1.174,1.171,8.8,0,0.009,11.36,12.8,44.5
01/03/2023,3:30:00 AM,1.167,1.166,8.8,0,0.009,11.36,12.8,43.9
01/03/2023,3:45:00 AM,1.16,1.156,8.8,0,0.009,11.36,12.83,42.8
01/03/2023,4:00:00 AM,1.151,1.144,8.8,0,0.009,11.36,12.83,41.5
01/03/2023,4:15:00 AM,1.142,1.136,8.7,0,0.009,11.36,12.82,40.7
01/03/2023,4:30:00 AM,1.128,1.125,8.7,0,0.009,11.36,12.82,39.5
01/03/2023,4:45:00 AM,1.119,1.116,8.7,0,0.009,11.36,12.84,38.6
01/03/2023,5:00:00 AM,1.109,1.103,8.7,0.009,0.018,11.37,12.82,37.3
01/03/2023,5:15:00 AM,1.1,1.094,8.6,0,0.018,11.37,12.8,36.4
01/03/2023,5:30:00 AM,1.091,1.087,8.6,0,0.018,11.37,12.79,35.7
01/03/2023,5:45:00 AM,1.084,1.077,8.6,0,0.018,11.37,12.79,34.7
01/03/2023,6:00:00 AM,1.075,1.07,8.6,0,0.018,11.37,12.78,34.1
01/03/2023,6:15:00 AM,1.066,1.059,8.6,0,0.018,11.37,12.79,33
01/03/2023,6:30:00 AM,1.056,1.051,8.6,0,0.018,11.37,12.78,32.3
01/03/2023,6:45:00 AM,1.049,1.044,8.5,0,0.018,11.37,12.83,31.7
01/03/2023,7:00:00 AM,1.043,1.04,8.5,0,0.018,11.37,12.78,31.3
01/03/2023,7:15:00 AM,1.038,1.033,8.5,0,0.018,11.37,12.79,30.7
01/03/2023,7:30:00 AM,1.031,1.025,8.5,0,0.018,11.37,12.78,30
01/03/2023,7:45:00 AM,1.024,1.02,8.5,0,0.018,11.37,12.79,29.5
01/03/2023,8:00:00 AM,1.019,1.014,8.5,0,0.018,11.37,12.76,29
01/03/2023,8:15:00 AM,1.013,1.008,8.5,0,0.018,11.37,12.87,28.5
01/03/2023,8:30:00 AM,1.008,1.002,8.5,0,0.018,11.37,12.83,28
01/03/2023,8:45:00 AM,1.003,0.997,8.5,0,0.018,11.37,12.88,27.6
01/03/2023,9:00:00 AM,0.996,0.991,8.5,0,0.018,11.37,12.84,27.1
01/03/2023,9:15:00 AM,0.994,0.989,8.5,0,0.018,11.37,12.92,27
01/03/2023,9:30:00 AM,0.987,0.982,8.6,0,0.018,11.37,12.94,26.4
01/03/2023,9:45:00 AM,0.983,0.98,8.6,0,0.018,11.37,13.06,26.2
01/03/2023,10:00:00 AM,0.98,0.975,8.6,0,0.018,11.37,12.98,25.8
01/03/2023,10:15:00 AM,0.976,0.969,8.6,0,0.018,11.37,12.94,25.4
01/03/2023,10:30:00 AM,0.971,0.966,8.6,0,0.018,11.37,13.01,25.1
01/03/2023,10:45:00 AM,0.966,0.963,8.7,0,0.018,11.37,12.98,24.9
01/03/2023,11:00:00 AM,0.962,0.957,8.7,0,0.018,11.37,13.07,24.5
01/03/2023,11:15:00 AM,0.959,0.955,8.7,0,0.018,11.37,13.12,24.3
01/03/2023,11:30:00 AM,0.955,0.952,8.7,0,0.018,11.37,13.23,24.1
01/03/2023,11:45:00 AM,0.953,0.95,8.8,0,0.018,11.37,13.22,23.9
01/03/2023,12:00:00 PM,0.95,0.945,8.8,0,0.018,11.37,13.35,23.6
01/03/2023,12:15:00 PM,0.946,0.942,8.8,0,0.018,11.37,13.33,23.3
01/03/2023,12:30:00 PM,0.943,0.939,8.9,0,0.018,11.37,13.26,23.1
01/03/2023,12:45:00 PM,0.941,0.935,8.9,0,0.018,11.37,13.34,22.8
01/03/2023,1:00:00 PM,0.939,0.933,8.9,0,0.018,11.37,13.17,22.7
01/03/2023,1:15:00 PM,0.934,0.929,9,0,0.018,11.37,13.15,22.4
01/03/2023,1:30:00 PM,0.932,0.927,9,0,0.018,11.37,13.22,22.3
01/03/2023,1:45:00 PM,0.927,0.925,9,0,0.018,11.37,13.17,22.1
01/03/2023,2:00:00 PM,0.925,0.921,9,0,0.018,11.37,13.16,21.8
01/03/2023,2:15:00 PM,0.923,0.919,9,0,0.018,11.37,13.18,21.7
01/03/2023,2:30:00 PM,0.92,0.915,9,0,0.018,11.37,13.17,21.4
01/03/2023,2:45:00 PM,0.918,0.912,9,0,0.018,11.37,13.14,21.2
01/03/2023,3:00:00 PM,0.913,0.91,9,0,0.018,11.37,13.16,21.1
01/03/2023,3:15:00 PM,0.911,0.907,9,0,0.018,11.37,13.2,20.9
01/03/2023,3:30:00 PM,0.909,0.904,9,0,0.018,11.37,13.12,20.7
01/03/2023,3:45:00 PM,0.906,0.902,9,0,0.018,11.37,13.07,20.5
01/03/2023,4:00:00 PM,0.904,0.899,9,0,0.018,11.37,13.1,20.3
01/03/2023,4:15:00 PM,0.902,0.898,9,0,0.018,11.37,13.01,20.2
01/03/2023,4:30:00 PM,0.9,0.896,9,0,0.018,11.37,12.96,20.1
01/03/2023,4:45:00 PM,0.897,0.892,9,0,0.018,11.37,13.01,19.9
01/03/2023,5:00:00 PM,0.895,0.891,9,0,0.018,11.37,12.91,19.8
01/03/2023,5:15:00 PM,0.893,0.889,8.9,0,0.018,11.37,12.91,19.7
01/03/2023,5:30:00 PM,0.89,0.887,8.9,0,0.018,11.37,12.89,19.5
01/03/2023,5:45:00 PM,0.888,0.883,8.9,0,0.018,11.37,12.92,19.3
01/03/2023,6:00:00 PM,0.888,0.883,8.9,0,0.018,11.37,12.88,19.3
01/03/2023,6:15:00 PM,0.886,0.881,8.9,0,0.018,11.37,12.85,19.1
01/03/2023,6:30:00 PM,0.883,0.88,8.9,0,0.018,11.37,12.91,19.1
01/03/2023,6:45:00 PM,0.881,0.877,8.9,0,0.018,11.37,12.88,18.9
01/03/2023,7:00:00 PM,0.879,0.874,8.9,0,0.018,11.37,12.8,18.7
01/03/2023,7:15:00 PM,0.876,0.873,8.9,0,0.018,11.37,12.82,18.6
01/03/2023,7:30:00 PM,0.874,0.871,8.9,0,0.018,11.37,12.82,18.5
01/03/2023,7:45:00 PM,0.874,0.87,8.9,0,0.018,11.37,12.81,18.4
01/03/2023,8:00:00 PM,0.872,0.866,8.9,0,0.018,11.37,12.83,18.2
01/03/2023,8:15:00 PM,0.87,0.865,8.9,0,0.018,11.37,12.79,18.1
01/03/2023,8:30:00 PM,0.87,0.866,8.9,0,0.018,11.37,12.79,18.2
01/03/2023,8:45:00 PM,0.872,0.866,8.9,0,0.018,11.37,12.79,18.2
01/03/2023,9:00:00 PM,0.872,0.866,8.9,0,0.018,11.37,12.79,18.2
01/03/2023,9:15:00 PM,0.87,0.866,8.9,0,0.018,11.37,12.79,18.2
01/03/2023,9:30:00 PM,0.867,0.863,8.9,0,0.018,11.37,12.81,18
01/03/2023,9:45:00 PM,0.865,0.86,8.9,0,0.018,11.37,12.77,17.8
01/03/2023,10:00:00 PM,0.863,0.857,8.8,0,0.018,11.37,12.78,17.6
01/03/2023,10:15:00 PM,0.86,0.856,8.8,0,0.018,11.37,12.81,17.6
01/03/2023,10:30:00 PM,0.858,0.853,8.8,0,0.018,11.37,12.77,17.4
01/03/2023,10:45:00 PM,0.856,0.852,8.8,0,0.018,11.37,12.77,17.3
01/03/2023,11:00:00 PM,0.853,0.849,8.8,0,0.018,11.37,12.82,17.1
01/03/2023,11:15:00 PM,0.851,0.849,8.8,0,0.018,11.37,12.78,17.1
01/03/2023,11:30:00 PM,0.851,0.847,8.8,0,0.018,11.37,12.77,17
01/03/2023,11:45:00 PM,0.849,0.846,8.8,0,0.018,11.37,12.76,17
01/04/2023,12:00:00 AM,0.846,0.843,8.8,0,0.018,11.37,12.74,16.8
01/04/2023,12:15:00 AM,0.846,0.843,8.9,0,0,11.37,12.79,16.8
01/04/2023,12:30:00 AM,0.844,0.84,8.9,0,0,11.37,12.77,16.6
01/04/2023,12:45:00 AM,0.842,0.837,8.9,0,0,11.37,12.82,16.4
01/04/2023,1:00:00 AM,0.84,0.836,8.9,0,0,11.37,12.76,16.4
01/04/2023,1:15:00 AM,0.84,0.835,8.9,0,0,11.37,12.73,16.3
01/04/2023,1:30:00 AM,0.837,0.831,8.9,0,0,11.37,12.79,16.1
01/04/2023,1:45:00 AM,0.837,0.833,8.9,0,0,11.37,12.76,16.2
01/04/2023,2:00:00 AM,0.837,0.833,8.9,0,0,11.37,12.78,16.2
01/04/2023,2:15:00 AM,0.835,0.831,9,0,0,11.37,12.74,16.1
01/04/2023,2:30:00 AM,0.833,0.827,9,0,0,11.37,12.81,15.9
01/04/2023,2:45:00 AM,0.833,0.828,9,0,0,11.37,12.76,15.9
01/04/2023,3:00:00 AM,0.83,0.827,9,0,0,11.37,12.74,15.9
01/04/2023,3:15:00 AM,0.83,0.825,9,0,0,11.37,12.78,15.7
01/04/2023,3:30:00 AM,0.828,0.825,9,0,0,11.37,12.8,15.7
01/04/2023,3:45:00 AM,0.828,0.825,9,0,0,11.37,12.74,15.7
01/04/2023,4:00:00 AM,0.828,0.823,9,0,0,11.37,12.8,15.6
01/04/2023,4:15:00 AM,0.826,0.822,9,0,0,11.37,12.74,15.6
01/04/2023,4:30:00 AM,0.823,0.821,9,0.009,0.009,11.379,12.76,15.5
01/04/2023,4:45:00 AM,0.826,0.823,9,0.009,0.018,11.389,12.8,15.6
01/04/2023,5:00:00 AM,0.828,0.821,9,0.009,0.028,11.398,12.73,15.5
01/04/2023,5:15:00 AM,0.83,0.824,9,0.018,0.047,11.417,12.73,15.7
01/04/2023,5:30:00 AM,0.846,0.841,9,0.009,0.056,11.426,12.8,16.7
01/04/2023,5:45:00 AM,0.863,0.857,9,0.009,0.066,11.436,12.79,17.6
01/04/2023,6:00:00 AM,0.893,0.888,9,0.009,0.075,11.445,12.74,19.6
01/04/2023,6:15:00 AM,0.923,0.918,9,0.018,0.094,11.464,12.73,21.6
01/04/2023,6:30:00 AM,0.943,0.94,9.1,0.018,0.113,11.483,12.76,23.2
01/04/2023,6:45:00 AM,0.966,0.961,9.1,0.018,0.132,11.502,12.74,24.8
01/04/2023,7:00:00 AM,0.989,0.984,9.1,0.018,0.151,11.521,12.77,26.6
01/04/2023,7:15:00 AM,1.024,1.021,9.1,0.037,0.188,11.558,12.73,29.6
01/04/2023,7:30:00 AM,1.063,1.059,9.2,0.047,0.236,11.606,12.77,33
01/04/2023,7:45:00 AM,1.112,1.107,9.2,0.047,0.283,11.653,12.73,37.7
01/04/2023,8:00:00 AM,1.172,1.168,9.3,0,0.283,11.653,12.78,44.2
01/04/2023,8:15:00 AM,1.192,1.189,9.2,0,0.283,11.653,12.79,46.6
